,Video Number,Title,Date Published,Views,Likes,Auther,Comment
6036,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,gordoboy18,"Why is it that everyone shits on them (which they should), but then always buys the product? Forge your own path people!"
6037,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Anthony Hernandez,Sony will always be superior. Apple is such a gimmick-ey company.
6038,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Deepak Reddy,why am I surprised marques has a normal vacuum instead of a cool tech one?
6039,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,YinMajora,"The case is literally the only ONE reason I haven't purchased these yet. I'm hoping the next ""pro"" model does something else that's not locked to that extremely stupid case."
6040,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,DexterLoL,"Watch Apple make a ""Pro Case"" that's just a normal headphone case but you'd want to buy it and give Apple more money just because you want basic protection for your headphones."
6041,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,biker1234567890,"I would not get these personally, as the owner of the Sony XM3's, I travel on planes every year and drive around a lot with my family as a 16 year old, and that case is the biggest turn off of these entire headphones."
6042,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ryan Dow,"He is so sold out to apple it’s crazy, apple could release a turd with a apple sticker on it and he would said it intuitive and he’s seen nothing like it. Use to like him but he is sold out."
6043,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Oudini AuRepo,"I was thinking, just trying to take them with you to your school or the gym, trying to fit them in your bag when you're not using them, will be a major issue."
6044,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Lalhriatzuala,"""Why green?""-2021 unknown"
6045,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,,"Better to invest the 550$ on some extra Samsung T7 SSDs, than this dumb APM."
6046,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,omarlin parra,Marques has found a nice way to say that this headphones are expensive because they are a status symbols.
6047,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Garen Yöndem,"XM4's are not luxury and expensive. Finally, I can justify my purchase."
6048,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,J J,AirPods max are for the sheep who don't know any better
6049,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Shiam Jaiprakash,"If you are willing to spend that much money for a fugly case and a listening experience what seemed on par with the Sony XM4, then you are better off getting the B&O H95, that headphone is in a league of it's own. Case is sleek, headphones are gorgeous and it comes with aeroplane ready cables!"
6050,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Free Tube,"Nah, you don't need all that gear to wipe the stupid Apple cans off the face of the planet. Just some nice XM4s on a nice Samsung phone with LDAC enabled and Sony's music center app forcing 900+ Kbps. Then take a listen to 3D audio on Tidal etc. Damn it's incredible."
6051,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,yveee,"When u get sponsored by apple to make a ""review"" lol"
6052,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Vitch Macro,I laughed hard when he unleashed all his hate on the case
6053,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Myron's Corner,"Kinda reminds me of Master and Dynamic, but definitely not as visually cool."
6054,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,scaryplayer,The price is TGH
6055,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Paul Grill,"What about the codecs that the Headphones support? I checked with my FiiO BTR5 that the new iPhones (12) do not support codecs higher than AAC which is ridiculous if you want to feed their advertised ""HiRes"" AirPods Max. Do the headphones accept any higher than AAC? .. like AptX, AptXHD or LDAC?"
6056,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Richard-Richprose,Ur so fn cool makes me puke. Excellent presentation. How dyu do that bro? Ur right about the case. It sux. Price is hefty too. There's  better for less.
6057,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,classicsoul,"""This case is Stupid"" "
6058,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Pendyala Family,"Mkbhd can you make a leaderboard, almost like Doug Demuro. You make a category and score them 1/10. Then you show how the scores can compare to there competitors. Btw how do your intros keep getting better! PLEASE LIKE SO MKBHD CAN SEE"
6059,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Nitin Gopinathan,I seriously don't understand why the headphones don't go into low power mode 10 mins after it's taken off. What is the point of having on body detection if you're not gonna use it for such a basic thing?
6060,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Dr. Hassan Mohsin,That studio is huge!
6061,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Sadiq Ali,"Wow, you really destroyed the case dispite the material being fine lol"
6062,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,phsycomantiss,"1 that case is dumb 
2 those look like there $1 headphones"
6063,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Horizon 42Q,"You’re the best, thank you"
6064,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Estanislao Darritchon,How do you turn them on tho?
6065,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Ben,There is actually a tiny apple logo under the earcups.
6066,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,João Pedro,marques out here like the doug demuro of tech listing the quirks and features
6067,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Commander Shepard,"To make these more attractive, they should make it easy to swap the battery since waterproofing isn't on the table here. We all know rechargeable batteries start to suck after 2 years and I'm not paying $500+ USD for a ""show-off piece""."
6068,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Itsalizardcraft,Like the Lego Mario in the background
6069,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,jackal monkey,Wow I never thought I would say this. Finally a review where apple stuff isn’t the very best of the best.
6070,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,crazzylee,BOSE or ?
6071,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Pedro Bispo,The I hate session reminded “500 Days of Summer” hahaha
6072,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Robsa Walker,"Just cannot get over that grotesque headphone bra they sell it with.  Seriously Apple, how could a long line of employees stand there looking at that and say ""Yeah... yeah, that's neat.  That is the sort of solution Apple buyers are looking for..."""
6073,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,FerHivore,7:42 – Love that person in the background realizing they’re being filmed and trying to duck away.
6074,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Skyline X,MY GOD the mics suck!
6075,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,【𝙈𝙑𝙉】,You are the best Tec reviewer of the planet
6076,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Uh Oh,No body likes the case  \
6077,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Tanish Rana,0:19 That’s what jealousy feels like in right
6078,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Manish Poudwal,"Marques, How come no body is talking about how similar they look to the Parrot Zik headphones?"
6079,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Muhammet Cin,"Why don't you test headphones with 3Dio microphones? Like ASMR videos test the sound, noise cancellation, etc"
6080,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,scuba steve,I’m so sick of apple over pricing all their shit. my fucking PS5 cost less. ridiculous.
6081,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,,"Can you all just be quiet about complaining about the price. You won’t buy it, so why are you complaining!? It is what it is. Stop complaining"
6082,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,cnmmd qiuoo,10:38 It's like listening Michael Scott talking about Toby in The Office
6083,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,KidKaimera,"Okay Marques Doug Brownlee-DeMuro, what's the Doug Score? lol"
6084,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Troy,that a whole ps5 on your head
6085,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,stayedfaded,"@8:24: ""probably open-back"" while a picture of closed-back HD 820s pop up."
6086,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Casen ESC.,Description for summary
6087,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Chicken Dinner,Apple fans will buy any shit with a apple logo
6088,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Nikaru Hakamura,"""I hate this case, the way it looks!""Me: looks good to me, like a bra!"
6089,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Marek Procházka,iam just laughing to such apes who bouht these while i enjoy my studio headset with headphone AMP. cavemens go unga bunga bASS
6090,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Nayte Goldstein,What's with the fifty ps5 in the back!?
6091,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,The Music Cow,0:08 AY AY WHY DO YOU HAVE LIKE 15 PS5 BOXES UNDER THAT CHRISTMAS TREE
6092,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Tote,"Woah, they come with a bra"
6093,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,fia,will this man giveaway a phone..bcz am here 17 and begging for a phone AND THAT MAN HAS ALL THE PHONES IN DE WORLD
6094,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Meme stealer,I don’t understand why anybody would buy this over a pair of open back sennheisers.
6095,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Mohamed Alanzi,Wow a it’s just block the sound of the poor ppl
6096,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Simmy Singh,Not Worth it. Way overpriced!  I would go with Sony or Sennheiser.
6097,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Jihad Syed,Me listening with fake AirPods:-
6098,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Gurshan Cheema,What music do u listen to
6099,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,First Last,I'm not an audio file either...    -.-
6100,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,szewei1985,Haha cool
6101,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Daniel Jannes,"Wearing a mask being alone in a floor - Jesus. Apart from that, great footage."
6102,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Arsalan Alam,“But this case is sooo stupiddd ”
6103,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,PAPI,They look like macarons
6104,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,Eilam Sagiv,500 bucks for fucking home/library headphones. fuck. no.
6105,144,AirPods Max Review: Luxury Listening!,2020-12-15,7744762,282676,John Smith,"For that price point, I better be able to hear the “t” in the word “listen”."
